id|file_name|convergence_time|total_messages
525050489911969874|output_0_10_10_1.csv|78.017554014833|35
7099328917739442084|output_0_10_10_3.csv|73.35422888942873|30
6814418388639234843|output_0_10_10_6.csv|74.84886258422497|31
2234500705949321312|output_0_10_30_1.csv|79.24258751393792|75
-7272948814205110456|output_0_10_30_3.csv|75.89385408576275|69
346683137278779360|output_0_10_30_6.csv|81.37759667954796|82
3145209917001155518|output_0_10_5_1.csv|26.165449589735438|31
-3310026054078039965|output_0_10_5_3.csv|26.165449589735438|26
4581605169576110040|output_0_10_5_6.csv|34.06003701830401|27
5147824931007395555|output_0_30_10_1.csv|97.73790246603562|86
-2406057090594887667|output_0_30_10_3.csv|96.97210290523103|79
2316200118247903512|output_0_30_10_6.csv|95.07593641943501|82
8214474364158139580|output_0_30_30_1.csv|107.66646809264182|87
8127749426558233747|output_0_30_30_3.csv|103.47339811516576|69
1800884549744316471|output_0_30_30_6.csv|114.07066576531426|81
-3667727215740777963|output_0_30_5_1.csv|97.73790246603562|86
-7245909843967108245|output_0_30_5_3.csv|96.97210290523103|79
8359556982787547976|output_0_30_5_6.csv|95.07593641943501|82
7808196425229487087|output_0_5_10_1.csv|26.165449589735438|31
-3099328297088171244|output_0_5_10_3.csv|26.165449589735438|26
5103264219632400557|output_0_5_10_6.csv|34.060037018304016|27
-1054279480823014533|output_0_5_30_1.csv|79.24258751393792|75
6754447827989822832|output_0_5_30_3.csv|79.97374875390896|69
-6743436695246686066|output_0_5_30_6.csv|81.7831596794164|81
-4499237332134013461|output_0_5_5_1.csv|26.165449589735438|31
-3191784770080936642|output_0_5_5_3.csv|26.165449589735438|26
7390986142280598333|output_0_5_5_6.csv|34.06003701830401|27
6693351218272860511|output_10_10_10_1.csv|75.14044507790732|54
6108792237463078199|output_10_10_10_3.csv|75.14044507790732|54
6831480301468327270|output_10_10_10_6.csv|90.01322993009684|53
-7341223885853806484|output_10_10_30_1.csv|79.25805479225158|73
5805160772693482798|output_10_10_30_3.csv|80.401451306064|81
-4282044493402186099|output_10_10_30_6.csv|91.44566956504089|84
-4494502708584660058|output_10_10_5_1.csv|25.098965995741185|27
3198442663900582128|output_10_10_5_3.csv|25.098965995741185|27
8730453273713325655|output_10_10_5_6.csv|34.43656731868711|26
7325964121674544654|output_10_30_10_1.csv|90.93542195541127|73
6831867958448416924|output_10_30_10_3.csv|90.62228747155203|81
2770405985601450917|output_10_30_10_6.csv|96.4911921858105|95
5876693468112848579|output_10_30_30_1.csv|103.54694533900276|73
-8929730932285616927|output_10_30_30_3.csv|104.69034185281517|81
-3445862506430842131|output_10_30_30_6.csv|108.01981209205168|97
-5447249483219354420|output_10_30_5_1.csv|90.93542195541127|73
2688438424001216485|output_10_30_5_3.csv|90.62228747155203|81
-8244456637661022522|output_10_30_5_6.csv|96.4911921858105|95
6888253353773238823|output_10_5_10_1.csv|25.09896599574118|27
3313779620327045705|output_10_5_10_3.csv|25.09896599574118|27
3761004879340415488|output_10_5_10_6.csv|34.43656731868712|26
6987330382405966830|output_10_5_30_1.csv|78.40217675010466|74
-8308213558950724481|output_10_5_30_3.csv|78.67294383903499|70
5420874473503529408|output_10_5_30_6.csv|91.44566956504089|84
3858254249014170084|output_10_5_5_1.csv|25.098965995741185|27
-1669737131200364966|output_10_5_5_3.csv|25.098965995741185|27
4713537085882249446|output_10_5_5_6.csv|34.43656731868711|26
6032448809066808370|output_1_10_10_1.csv|81.80659547777779|81
-4301647967133098093|output_1_10_10_3.csv|82.37196499890103|80
-7103215387613418834|output_1_10_10_6.csv|86.05039186285323|80
7765449734608545516|output_1_10_30_1.csv|83.45425334716279|86
-337710052228631375|output_1_10_30_3.csv|85.2529095977867|69
1250981567487747659|output_1_10_30_6.csv|89.31297825860457|86
7638743036995804399|output_1_10_5_1.csv|26.284246846810444|26
6892384499052620147|output_1_10_5_3.csv|26.284246846810444|26
7651484659258102693|output_1_10_5_6.csv|33.919134700021026|26
-7592081867452153272|output_11_10_10_1.csv|76.69000049208343|53
-8563980881675397620|output_11_10_10_3.csv|81.38446564236746|59
-573404220708980796|output_11_10_10_6.csv|83.39003005733281|53
6130137065687400216|output_11_10_30_1.csv|84.93536836280973|91
-4557084926404867324|output_11_10_30_3.csv|81.73106341613473|87
-7284088169229766037|output_11_10_30_6.csv|97.66180471380937|97
-1941706392921459236|output_11_10_5_1.csv|28.61505742108843|26
7147615641419710439|output_11_10_5_3.csv|28.61505742108843|32
-1381760158902452969|output_11_10_5_6.csv|38.7874268064952|27
2392131883953456371|output_11_30_10_1.csv|94.17751340559474|81
8736184591209713583|output_11_30_10_3.csv|93.88215311380948|87
4133567351840533314|output_11_30_10_6.csv|97.20249296235042|81
2571986510576153962|output_11_30_30_1.csv|106.98207490725008|81
-3455288283991028077|output_11_30_30_3.csv|109.34648206264981|87
-7941071432680410956|output_11_30_30_6.csv|118.80337831780935|81
-7117203249739287124|output_11_30_5_1.csv|94.17751340559475|81
-4698283907604848427|output_11_30_5_3.csv|93.8821531138095|87
-7329634770542429705|output_11_30_5_6.csv|97.20249296235043|81
9200556502051843433|output_11_5_10_1.csv|28.61505742108843|26
-6199264239520921821|output_11_5_10_3.csv|28.61505742108843|32
1200566704443960594|output_11_5_10_6.csv|38.78742680649522|27
