id|file_name|convergence_time|total_messages
-6347152833346925179|output_0_10_10_1.csv|87.75178584335777|60
-263497647674372840|output_0_10_10_3.csv|69.23253794610443|62
-6938386965501846457|output_0_10_10_6.csv|105.85491603944973|63
-103299341951932536|output_0_10_30_1.csv|121.50272217336868|67
-8796316046234574427|output_0_10_30_3.csv|123.34910099801326|67
4149523903706986425|output_0_10_30_6.csv|132.2355431682979|62
-1525277293122636211|output_0_10_5_1.csv|85.119297488907|60
8089700322710564998|output_0_10_5_3.csv|60.595436898199544|57
8206118393252960798|output_0_10_5_6.csv|103.21179743784725|54
9117520205344376622|output_0_30_10_1.csv|118.0836683551606|64
4431418119162637060|output_0_30_10_3.csv|114.89969911574835|64
-8047755742568675347|output_0_30_10_6.csv|133.75747833567476|69
2224288087000078027|output_0_30_30_1.csv|150.1962331731611|71
371914157401940917|output_0_30_30_3.csv|145.7694543986028|71
-9042021639584872864|output_0_30_30_6.csv|131.71818316657465|70
8270280354021582820|output_0_30_5_1.csv|72.90786152061224|58
3648728869987108992|output_0_30_5_3.csv|117.61063643334171|62
-5398700765357468893|output_0_30_5_6.csv|137.9539685751829|61
7599348735115089774|output_0_5_10_1.csv|91.72109633322432|60
3285947853504429447|output_0_5_10_3.csv|62.34130996229009|57
1601514390539609092|output_0_5_10_6.csv|106.77981646888787|58
-2030353115313166877|output_0_5_30_1.csv|115.84864709601703|64
-7052520494890512905|output_0_5_30_3.csv|118.11570952273308|67
-4951079716143131349|output_0_5_30_6.csv|107.07090320002959|60
-1097988793858683559|output_0_5_5_1.csv|57.05681042446269|50
-443581309396341008|output_0_5_5_3.csv|57.824005363692116|52
-7713276775391288721|output_0_5_5_6.csv|105.55044650587453|54
40458686535956515|output_10_10_10_1.csv|87.7960212335705|61
8115512852312864922|output_10_10_10_3.csv|96.93564301116479|62
-6927062510006944424|output_10_10_10_6.csv|77.89275804043685|59
-5007647709116471663|output_10_10_30_1.csv|104.70357061298374|64
-6816986293878177978|output_10_10_30_3.csv|118.64866228090894|67
6618010610160133425|output_10_10_30_6.csv|91.67880884020765|61
-6993782637253465593|output_10_10_5_1.csv|63.239348357748|56
601830502334576927|output_10_10_5_3.csv|67.8979143038658|53
7797745252359617776|output_10_10_5_6.csv|100.13000002101079|63
4200975354481400590|output_10_30_10_1.csv|124.00440176258411|66
-7060251355539259655|output_10_30_10_3.csv|118.41709991291648|64
-6559531850270778381|output_10_30_10_6.csv|134.79887708344324|70
-6051732786356082211|output_10_30_30_1.csv|119.73104791407916|70
115188869315722713|output_10_30_30_3.csv|148.81205635534815|71
